ts,st1MPSI,st2MPSI,thermo1C,thermo2C,stateByte,timeSinceBoot,relayStatusByte,timeSinceCalibration
1714167070378495,737509,738825,15.0,15.5,8,2647515165,1,738585602
1714167070534937,737893,739154,15.0,15.5,8,2647671602,1,738742039
1714167070691495,738057,739373,15.0,15.5,8,2647828166,1,738898603
1714167070851494,738167,739428,15.0,15.5,8,2647988165,1,739058602
1714167071011494,738167,739483,15.0,15.5,8,2648148165,1,739218602
1714167071166494,738167,739483,15.0,15.0,8,2648303165,1,739373602
1714167071376543,738167,739428,14.0,15.5,8,2648513214,1,739583651
1714167071536816,738112,739428,10.0,15.5,8,2648673486,1,739743923
1714167071689492,738112,739373,15.0,15.5,8,2648826163,1,739896600
1714167071850495,738112,739373,14.0,15.5,8,2648987165,1,740057602
1714167072006490,738112,739428,15.0,15.5,8,2649143162,1,740213599
1714167072157668,738167,739483,15.0,15.5,8,2649294338,1,740364775
1714167072317542,738222,739483,15.0,15.5,8,2649454213,1,740524650
1714167072477541,738222,739538,14.0,15.5,8,2649614212,1,740684649
1714167072582522,738222,739538,14.0,15.5,8,2649719188,1,740789625
1714167072733548,738222,739538,15.0,15.5,8,2649870204,1,740940641
1714167072889821,738276,739592,15.0,15.5,8,2650026492,1,741096929
1714167073092583,738276,739592,15.0,15.5,8,2650229234,1,741299671
1714167073252495,738276,739592,15.0,15.5,8,2650389166,1,741459603
1714167073412495,738276,739592,15.0,15.5,8,2650549166,1,741619603
1714167073562616,738276,739592,15.0,15.5,8,2650699253,1,741769690
1714167073777662,738276,739592,15.0,15.5,8,2650914334,1,741984771
1714167074250494,738276,739592,15.0,15.5,8,2651387167,1,742457604
1714167074406502,738331,739592,15.0,15.5,8,2651543173,1,742613610
1714167074821542,738331,739592,15.0,15.5,8,2651958213,1,743028650
1714167074926530,738331,739592,14.0,15.5,8,2652063201,1,743133638
1714167075232509,738331,739592,14.0,15.5,8,2652369179,1,743439616
1714167075387504,738331,739647,13.0,15.5,8,2652524174,1,743594611
1714167075542494,738331,739592,15.0,15.0,8,2652679165,1,743749602
1714167075749492,738331,739647,14.0,15.5,8,2652886163,1,743956600
1714167075904522,738331,739592,14.0,15.5,8,2653041193,1,744111630
1714167076059494,738331,739647,15.0,15.5,8,2653196165,1,744266602
1714167076214529,738331,739647,11.0,15.0,8,2653351200,1,744421637
1714167076429493,738331,739647,15.0,15.0,8,2653566163,1,744636600
1714167076534751,738331,739647,15.0,15.5,8,2653671397,1,744741834
1714167076690498,738331,739647,15.0,15.5,8,2653827170,1,744897607
1714167076896494,738331,739647,15.0,15.5,8,2654033163,1,745103600
1714167077262483,738331,739647,15.0,15.5,8,2654399165,1,745469602
1714167077472498,738386,739647,15.0,15.5,8,2654609169,1,745679606
1714167077627494,738331,739647,14.0,15.5,8,2654764165,1,745834602
1714167077887543,738386,739647,15.0,15.5,8,2655024214,1,746094651
1714167078047494,738386,739647,15.0,15.5,8,2655184165,1,746254602
1714167078203811,738386,739702,14.0,15.5,8,2655340482,1,746410919
1714167078511494,738386,739702,14.0,15.5,8,2655648165,1,746718602
1714167078661625,738386,739702,14.0,15.5,8,2655798295,1,746868732
1714167078826539,738386,739702,15.0,15.5,8,2655963209,1,747033646
1714167079086484,738441,739702,15.0,15.5,8,2656223165,1,747293602
1714167079241530,738441,739757,15.0,15.5,8,2656378201,1,747448638
1714167079456810,738441,739757,15.0,15.5,8,2656593480,1,747663917
1714167079714484,738441,739757,15.0,15.5,8,2656851164,1,747921601
1714167079874494,738441,739757,15.0,15.5,8,2657011165,1,748081602
1714167080030494,738441,739757,12.0,15.5,4,2657167167,0,748237604
1714167080185493,738386,739702,15.0,15.5,4,2657322165,0,748392602
1714167080345493,738331,739647,15.0,15.5,4,2657482165,0,748552602
1714167080500652,738276,739592,15.0,15.5,4,2657637301,0,748707738
1714167080655530,738222,739538,15.0,15.5,4,2657792202,0,748862639
1714167080807935,738112,739483,15.0,15.5,4,2657944601,0,749015038
1714167080960842,738057,739373,15.0,15.5,4,2658097514,0,749167951
1714167081112714,738002,739318,15.0,15.5,4,2658249370,0,749319807
1714167081268494,737947,739263,15.0,15.5,4,2658405166,0,749475603
1714167081418618,737947,739209,15.0,15.5,4,2658555291,0,749625728
1714167081583494,737893,739209,15.0,15.5,4,2658720165,0,749790602
1714167081743492,737838,739154,15.0,15.5,4,2658880165,0,749950602
1714167081903541,737783,739099,15.0,15.5,4,2659040213,0,750110650
1714167082063810,737673,739044,15.0,15.5,4,2659200482,0,750270919
1714167082220496,737673,738989,15.0,15.5,4,2659357168,0,750427605
1714167082380493,737618,738934,15.0,15.5,4,2659517165,0,750587602
1714167082586493,737564,738880,15.0,15.5,4,2659723165,0,750793602
1714167082737659,737509,738825,15.0,14.0,4,2659874332,0,750944769
1714167082947523,737454,738770,15.0,15.5,4,2660084195,0,751154632
1714167083047555,737454,738770,15.0,15.0,4,2660184200,0,751254637
1714167083202505,737399,738715,15.0,15.5,4,2660339178,0,751409615
1714167083352658,737344,738715,15.0,15.0,4,2660489331,0,751559768
1714167083512533,737344,738660,14.0,15.5,4,2660649205,0,751719642
1714167083667819,737289,738605,15.0,15.5,4,2660804491,0,751874928
1714167083819519,737235,738551,15.0,15.5,4,2660956191,0,752026628
1714167083979491,737235,738551,15.0,15.5,4,2661116163,0,752186600
1714167084139493,737180,738496,15.0,15.5,4,2661276165,0,752346602
1714167084564541,737070,738386,15.0,15.0,4,2661701213,0,752771650
1714167085551478,736851,738167,14.0,15.0,4,2662688164,0,753758601
1714167085966541,737344,738660,15.0,15.0,8,2663103212,1,754173649
1714167086122810,737838,739154,15.0,15.5,8,2663259482,1,754329919
1714167086275491,738167,739483,15.0,15.0,8,2663412162,1,754482599
1714167086435494,738386,739702,15.0,15.0,8,2663572165,1,754642602
1714167086596494,738605,739921,15.0,15.0,8,2663733165,1,754803602
1714167086806627,738715,740031,15.0,15.5,8,2663943299,1,755013736
1714167087017610,738770,740086,15.0,15.0,8,2664154252,1,755224689
1714167087174810,738770,740086,13.0,15.0,8,2664311482,1,755381919
1714167087327809,738770,740086,15.0,15.5,8,2664464480,1,755534917
1714167087483593,738715,740086,15.0,15.0,8,2664620253,1,755690690
1714167087648494,738715,740031,15.0,15.0,8,2664785165,1,755855602
1714167087804494,738715,740031,15.0,15.0,8,2664941165,1,756011602
1714167087961600,738715,740031,8.0,15.5,8,2665098245,1,756168682
1714167088122497,738660,740031,15.0,15.0,8,2665259169,1,756329606
1714167088330622,738660,740031,15.0,15.0,8,2665467291,1,756537728
1714167088435573,738715,740031,15.0,14.0,8,2665572238,1,756642675
1714167088805494,738715,740031,13.0,15.5,8,2665942165,1,757012602
1714167089425495,738660,739976,14.0,15.0,8,2666562166,1,757632603
1714167089581822,738660,739976,13.0,15.5,8,2666718492,1,757788929
1714167089738498,738660,739976,15.0,15.0,8,2666875169,1,757945606
1714167089898494,738660,739976,15.0,15.0,8,2667035165,1,758105602
1714167090053494,738660,739976,15.0,15.0,8,2667190165,1,758260602
1714167090209507,738660,739976,15.0,15.5,8,2667346178,1,758416615
1714167090364491,738715,740031,15.0,15.0,8,2667501162,1,758571599
1714167090524494,738660,740031,15.0,15.0,8,2667661165,1,758731602
1714167090674542,738715,740031,15.0,15.0,8,2667811214,1,758881651
1714167090880546,738715,740031,15.0,15.5,8,2668017216,1,759087653
1714167091036858,738715,740031,15.0,15.0,8,2668173529,1,759243966
1714167091192625,738715,740086,15.0,15.0,8,2668329296,1,759399733
1714167091352563,738770,740086,15.0,15.0,8,2668489225,1,759559662
1714167091612523,738770,740086,15.0,15.0,8,2668749193,1,759819630
1714167091877494,738770,740141,15.0,15.5,8,2669014165,1,760084602
1714167092037818,738770,740141,15.0,15.0,8,2669174489,1,760244926
1714167092189820,738770,740141,15.0,15.0,8,2669326490,1,760396927
1714167092350495,738825,740141,15.0,15.0,8,2669487165,1,760557602
1714167092501615,738825,740196,15.0,15.0,8,2669638287,1,760708724
1714167092821482,738825,740196,15.0,15.0,8,2669958165,1,761028602
1714167092981494,738880,740196,15.0,15.0,8,2670118165,1,761188602
1714167093138859,738880,740250,15.0,15.5,8,2670275531,1,761345968
1714167093291807,738880,740250,15.0,15.0,8,2670428479,1,761498916
1714167093498531,738934,740250,15.0,15.0,8,2670635201,1,761705638
1714167093603522,738934,740250,15.0,15.0,8,2670740194,1,761810631
1714167093758589,738934,740250,15.0,15.0,8,2670895240,1,761965677
1714167093973545,738934,740305,15.0,15.0,8,2671110216,1,762180653
1714167094133518,738934,740250,15.0,15.0,8,2671270190,1,762340627
1714167094243808,738934,740250,14.0,15.0,8,2671380479,1,762450916
1714167094395550,738934,740250,15.0,15.0,8,2671532218,1,762602655
1714167094555494,738934,740250,15.0,15.0,8,2671692165,1,762762602
1714167094765542,738934,740250,14.0,15.0,8,2671902213,1,762972650
1714167094925490,738934,740250,15.0,15.0,8,2672062162,1,763132599
1714167095081519,738934,740305,15.0,15.0,8,2672218189,1,763288626
1714167095187602,738934,740250,15.0,15.0,8,2672324250,1,763394687
1714167095344811,738934,740305,15.0,15.0,8,2672481483,1,763551920
1714167095497829,738934,740305,15.0,15.0,8,2672634499,1,763704936
1714167095768494,738934,740250,15.0,15.0,4,2672905167,0,763975604
1714167095924528,738825,740196,15.5,15.0,4,2673061201,0,764131638
1714167096084538,738770,740141,15.0,15.0,4,2673221210,0,764291647
1714167096244883,738715,740086,14.0,15.0,4,2673381545,0,764451982
1714167096397808,738660,740031,15.0,15.0,4,2673534480,0,764604917
1714167096550495,738605,739976,15.5,15.0,4,2673687166,0,764757603
1714167096705596,738605,739921,15.0,15.0,4,2673842249,0,764912686
1714167096865493,738551,739867,15.5,15.0,4,2674002165,0,765072602
1714167097075537,738441,739812,15.0,15.0,4,2674212210,0,765282647
1714167097235580,738441,739757,15.0,15.0,4,2674372232,0,765442669
1714167097390562,738386,739702,15.0,15.0,4,2674527230,0,765597667
1714167097542493,738331,739702,14.0,14.0,4,2674679165,0,765749602
1714167097698808,738276,739647,15.0,15.0,4,2674835480,0,765905917
1714167097851806,738222,739592,15.0,14.0,4,2674988479,0,766058916
1714167098169491,738167,739538,15.0,15.0,4,2675306163,0,766376600
1714167098374489,738112,739428,15.0,15.0,4,2675511162,0,766581599
1714167098524658,738057,739428,15.0,15.0,4,2675661332,0,766731769
1714167098684493,738057,739373,15.5,15.0,4,2675821165,0,766891602
1714167098834614,738002,739318,15.0,15.0,4,2675971287,0,767041724
1714167098999493,737947,739318,15.0,15.0,4,2676136165,0,767206602
1714167099155978,737893,739263,15.0,15.0,4,2676292625,0,767363062
1714167099307558,737838,739209,15.0,15.0,4,2676444217,0,767514654
1714167099567479,737783,739154,15.0,15.0,4,2676704164,0,767774601
1714167099727505,737783,739099,13.0,15.0,4,2676864177,0,767934614
1714167099878492,737728,739099,15.0,15.0,4,2677015165,0,768085602
1714167100033534,737673,739044,15.5,15.0,4,2677170207,0,768240644
1714167100198493,737673,739044,15.0,15.0,4,2677335165,0,768405602
1714167100354496,737618,738989,15.0,15.0,4,2677491168,0,768561605
1714167100565494,737564,738934,15.0,15.0,4,2677702166,0,768772603
1714167100720524,737509,738880,15.0,15.0,4,2677857196,0,768927633
1714167100880538,737509,738825,15.0,15.0,4,2678017210,0,769087647
1714167101036493,737454,738825,15.0,15.0,4,2678173165,0,769243602
1714167101196505,737399,738770,14.0,15.0,4,2678333178,0,769403615
1714167101406538,737399,738715,15.0,15.0,4,2678543210,0,769613647
1714167101567540,737344,738660,15.0,15.0,4,2678704211,0,769774648
1714167101727537,737289,738660,15.0,15.0,4,2678864209,0,769934646
1714167102037483,737235,738551,15.0,15.0,4,2679174165,0,770244602
1714167102188526,737180,738551,15.0,15.0,4,2679325198,0,770395635
1714167102344532,737180,738496,15.0,14.0,4,2679481198,0,770551635
1714167102504493,737125,738496,15.0,15.0,4,2679641165,0,770711602
1714167102664816,737070,738441,15.5,14.0,4,2679801487,0,770871924
1714167102875493,737015,738386,15.5,15.0,4,2680012165,0,771082602
1714167103036489,737015,738386,15.0,15.0,4,2680173162,0,771243599
1714167103196494,736960,738331,15.0,15.0,4,2680333165,0,771403602
1714167103406525,736960,738276,15.5,15.0,4,2680543196,0,771613633
1714167103561566,736906,738276,15.0,15.0,4,2680698213,0,771768650
1714167103666849,736851,738222,15.0,15.0,4,2680803521,0,771873958
1714167103873537,736851,738167,15.5,15.0,4,2681010209,0,772080646
1714167104038612,736796,738167,12.0,15.0,4,2681175286,0,772245723
1714167104203490,736796,738112,15.5,15.0,4,2681340162,0,772410599
1714167104363511,736741,738112,15.0,15.0,4,2681500183,0,772570620
1714167104519526,736686,738057,15.0,15.0,4,2681656198,0,772726635
1714167104670527,736686,738057,15.0,15.0,4,2681807200,0,772877637
1714167104880518,736631,738002,15.0,14.0,4,2682017191,0,773087628
1714167105040494,736631,738002,15.0,15.0,4,2682177165,0,773247602
1714167105195493,736577,737947,11.0,15.0,4,2682332165,0,773402602
1714167105400493,736522,737893,15.0,15.0,4,2682537165,0,773607602
1714167105551660,736522,737893,15.5,15.0,4,2682688332,0,773758769
1714167105711489,736522,737838,15.0,15.0,4,2682848162,0,773918599
1714167105871808,736467,737838,15.0,15.0,4,2683008480,0,774078917
1714167106078493,736412,737783,15.0,15.0,4,2683215166,0,774285603
1714167106343480,736357,737728,12.0,15.0,4,2683480164,0,774550601
1714167106503493,736357,737728,15.0,15.0,4,2683640165,0,774710602
1714167106708540,736302,737673,15.0,15.0,4,2683845212,0,774915649
1714167106818554,736302,737673,15.0,15.0,4,2683955227,0,775025664
1714167107026513,736248,737618,15.5,15.0,4,2684163183,0,775233620
1714167107177619,736248,737564,15.0,15.0,4,2684314291,0,775384728
1714167107337524,736193,737564,15.0,15.0,4,2684474196,0,775544633
1714167107492539,736138,737509,15.5,15.0,4,2684629212,0,775699649
1714167107807583,736083,737454,15.5,15.0,4,2684944231,0,776014668
1714167107912503,736083,737454,13.0,15.0,4,2685049175,0,776119612
1714167108178500,736028,737399,15.0,15.0,4,2685315174,0,776385611
1714167108328809,736028,737399,15.5,15.0,4,2685465482,0,776535919
1714167108484539,735973,737344,15.0,15.5,4,2685621212,0,776691649
1714167108644493,735973,737344,15.0,15.0,4,2685781165,0,776851602
1714167109204480,735864,737235,15.0,15.0,4,2686341164,0,777411601
1714167109360505,735864,737180,15.0,15.0,4,2686497178,0,777567615
1714167109511538,735809,737180,15.0,15.0,4,2686648210,0,777718647
1714167109721537,735754,737125,15.0,15.0,4,2686858208,0,777928645
1714167109876539,735754,737125,15.0,14.0,4,2687013212,0,778083649
1714167110032813,735699,737070,15.0,15.0,4,2687169486,0,778239923
1714167110188505,735699,737070,15.0,15.0,4,2687325178,0,778395615
1714167110398493,735644,737015,15.0,15.0,4,2687535165,0,778605602
1714167110653548,735644,737015,15.0,15.5,4,2687790207,0,778860644
1714167110818538,735590,736960,15.0,15.0,4,2687955210,0,779025647
1714167111023582,735590,736906,15.0,15.0,4,2688160245,0,779230682
1714167111183936,735535,736906,15.0,15.0,4,2688320598,0,779391035
1714167111336509,735535,736906,15.0,15.0,4,2688473181,0,779543618
1714167111491561,735480,736851,15.0,15.0,4,2688628233,0,779698670
1714167111706542,735425,736851,15.5,15.5,4,2688843212,0,779913649
1714167112071474,735425,736741,11.0,15.0,4,2689208164,0,780278601
1714167112487727,735315,736686,15.0,15.0,4,2689624416,0,780694853
1714167112639575,735315,736686,15.5,14.0,4,2689776224,0,780846661
1714167112799581,735261,736631,14.0,15.0,4,2689936233,0,781006670
1714167113014539,735261,736631,15.0,15.0,4,2690151212,0,781221649
1714167113174539,735261,736577,15.0,15.0,4,2690311211,0,781381648
1714167113334504,735206,736577,14.0,15.5,4,2690471167,0,781541604
1714167113490807,735206,736577,15.5,15.0,4,2690627480,0,781697917
1714167113647490,735151,736522,12.0,14.0,4,2690784162,0,781854599
1714167113802573,735151,736522,15.5,15.0,4,2690939226,0,782009663
1714167113967493,735151,736467,15.0,14.0,4,2691104165,0,782174602
1714167114127614,735096,736467,15.0,14.0,4,2691264287,0,782334724
1714167114288813,735096,736412,15.0,14.0,4,2691425486,0,782495923
1714167114441825,735041,736412,15.0,15.0,4,2691578497,0,782648934
1714167114749491,735041,736357,15.5,15.0,4,2691886169,0,782956606
1714167115215516,734932,736302,15.0,15.0,4,2692352189,0,783422626
1714167115372504,734932,736248,15.5,15.0,4,2692509176,0,783579613
1714167115528560,734877,736248,14.0,15.0,4,2692665206,0,783735643
1714167115684536,734877,736248,15.0,15.0,4,2692821207,0,783891644
1714167115845944,734877,736193,15.0,15.5,4,2692982608,0,784053045
1714167116002494,734822,736193,15.5,15.0,4,2693139166,0,784209603
1714167116162488,734822,736138,15.5,15.0,4,2693299162,0,784369599
1714167116318564,734767,736138,15.0,15.0,4,2693455225,0,784525662
1714167116473537,734767,736138,15.0,15.0,4,2693610210,0,784680647
1714167116783506,734712,736083,15.0,15.0,4,2693920179,0,784990616
1714167116993492,734712,736083,15.0,15.0,4,2694130166,0,785200603
1714167117148849,734657,736028,15.0,15.0,4,2694285522,0,785355959
1714167117305538,734657,736028,15.0,15.0,4,2694442210,0,785512647
1714167117465536,734603,735973,15.0,15.0,4,2694602208,0,785672645
1714167117625493,734603,735973,15.0,15.0,4,2694762165,0,785832602
1714167117785534,734603,735973,15.0,15.5,4,2694922205,0,785992642
1714167117945493,734548,735919,15.0,15.0,4,2695082165,0,786152602
1714167118096614,734548,735919,15.5,15.0,4,2695233287,0,786303724
1714167118258515,734548,735864,15.0,15.0,4,2695395186,0,786465623
1714167118410492,734493,735864,15.0,15.0,4,2695547165,0,786617602
1714167118615540,734493,735864,15.0,15.0,4,2695752212,0,786822649
1714167118776493,734493,735809,15.0,15.0,4,2695913165,0,786983602
1714167118928492,734438,735809,15.0,14.0,4,2696065165,0,787135602
1714167119079542,734438,735809,15.0,15.0,4,2696216215,0,787286652
1714167119295540,734383,735754,15.0,15.0,4,2696432212,0,787502649
1714167119451934,734383,735754,15.0,15.0,4,2696588583,0,787659020
1714167119655841,734329,735699,15.0,15.0,4,2696792512,0,787862949
1714167119816615,734329,735699,15.0,15.0,4,2696953287,0,788023724
1714167120031539,734329,735644,15.0,15.0,4,2697168211,0,788238648
1714167120186494,734329,735644,15.0,15.0,4,2697323166,0,788393603
1714167120396513,734274,735644,15.0,15.0,4,2697533184,0,788603621
1714167120556849,734219,735590,15.5,15.0,4,2697693521,0,788763958
1714167120658528,734219,735590,15.0,15.0,4,2697795200,0,788865637
1714167121069480,734164,735535,12.0,15.0,4,2698206164,0,789276601
